customer_id,name,email,city,state,country,signup_date,age,gender
CUST_00806,Linda Sparks,rosariodaniel@example.net,Melissaland,Illinois,USA,2023-04-21,37,F
CUST_00807,Mr. Jeremy Martin,timothy30@example.net,Courtneyville,Alaska,USA,2023-04-19,25,M
CUST_00808,Joshua Garcia,othomas@example.org,South Paul,Minnesota,USA,2024-10-02,33,Other
CUST_00809,Thomas Cohen,vasquezvicki@example.org,West Michaelmouth,Delaware,USA,2024-05-24,26,F
CUST_00810,Tamara Huang,gregorymoreno@example.net,Lake Ronald,Texas,USA,2023-10-08,47,F
CUST_00811,Robert Bailey,nelsonvictor@example.com,Lisaland,Alabama,USA,2024-06-17,60,Other
CUST_00812,Brittany Rios,dylan77@example.org,New Ronaldview,Georgia,USA,2024-10-31,62,Other
CUST_00813,Cameron Saunders,luis67@example.net,Guzmanmouth,Florida,USA,2023-03-12,44,Other
CUST_00814,Tammy Reyes,fryan@example.net,South Christopher,Virginia,USA,2024-09-15,65,Other
CUST_00815,Paula Shepherd,jacquelineyoung@example.org,Port Andre,Oklahoma,USA,2023-11-24,27,F
CUST_00816,Tammie Brown,michael24@example.com,Port Melissa,Nebraska,USA,2024-01-04,59,M
CUST_00817,Danny Burgess,haydenjane@example.com,Lake Tammiestad,Arkansas,USA,2023-07-08,71,F
CUST_00818,Kevin Woods,anthonydiaz@example.org,North Alexander,Nebraska,USA,2024-06-28,57,F
CUST_00819,Julie Taylor,theodore57@example.net,West Danielton,Tennessee,USA,2023-04-27,35,M
CUST_00820,Carrie Martin,rwall@example.com,Samanthahaven,Maryland,USA,2023-01-25,62,F
CUST_00821,Timothy Nelson,boydtiffany@example.org,South Christine,Iowa,USA,2024-07-04,31,F
CUST_00822,Paul Hansen,velasqueztaylor@example.com,Wilcoxburgh,Arkansas,USA,2023-11-01,46,M
CUST_00823,Jeff Nelson,millercarrie@example.com,East Julianside,Connecticut,USA,2024-09-15,72,F
CUST_00824,Adam Browning,andrealittle@example.org,West Christopher,Oregon,USA,2023-02-20,24,Other
CUST_00825,William Webb,edwardssherry@example.org,Karenfurt,North Carolina,USA,2024-03-14,41,Other
CUST_00826,James Kelly,jacquelinedavis@example.com,New Lindseyberg,Alaska,USA,2023-06-01,75,Other
CUST_00827,Karen Melton,robertsedward@example.com,Lake Christopherbury,Indiana,USA,2024-04-01,40,M
CUST_00828,Brenda Higgins,seth25@example.com,Cindychester,Arizona,USA,2024-09-19,43,F
CUST_00829,Melanie Allen,rubioashley@example.com,Port Alexisport,Oklahoma,USA,2024-11-22,30,M
CUST_00830,Rachael Miller,gibsongeoffrey@example.com,North Joshua,Mississippi,USA,2024-11-04,72,F
CUST_00831,Christopher Ingram,valerie47@example.net,North Teresa,New York,USA,2023-10-02,23,Other
CUST_00832,Dustin Ortiz,scotthunt@example.net,Nathanielchester,North Carolina,USA,2023-01-31,31,Other
CUST_00833,Shawn Fleming,figueroajohn@example.net,East Melissaport,Missouri,USA,2023-12-16,58,Other
CUST_00834,Sarah Walker,wcaldwell@example.com,Daymouth,Connecticut,USA,2023-05-03,19,M
CUST_00835,Brian Moyer,mtate@example.com,Calebmouth,Rhode Island,USA,2023-03-08,68,F
CUST_00836,Patrick Wilson,jjohnson@example.com,Lake Jason,Oregon,USA,2024-01-13,33,M
CUST_00837,Patricia Brown PhD,nirwin@example.org,Port Andrew,Wisconsin,USA,2023-01-25,68,Other
CUST_00838,David Thompson,chadsullivan@example.com,Savagehaven,Indiana,USA,2024-06-15,31,M
CUST_00839,Cathy Brown,wpeterson@example.com,East Michael,Nebraska,USA,2024-06-04,71,Other
CUST_00840,Michael Martin,sgomez@example.net,Morrowside,Rhode Island,USA,2024-01-10,31,Other
CUST_00841,Michael Jensen,elizabeth50@example.org,Peckfort,Massachusetts,USA,2023-06-04,31,M
CUST_00842,Megan Baker,mcneilsherry@example.org,Fowlershire,Connecticut,USA,2023-03-30,39,M
CUST_00843,William Fisher,carolynrobinson@example.org,Lake Barbara,Alabama,USA,2023-01-29,68,Other
CUST_00844,Alexis Mosley,lyonsdeborah@example.com,Jenkinsstad,Ohio,USA,2023-10-15,18,F
CUST_00845,Pamela Wilson,stephenbrooks@example.net,New Ryan,Maine,USA,2023-11-27,72,M
CUST_00846,Melanie Walters,cowanlinda@example.org,Lake Allenchester,Connecticut,USA,2024-10-18,26,Other
CUST_00847,Loretta Gardner,zgordon@example.org,Melissaborough,Iowa,USA,2024-01-21,34,M
CUST_00848,James Gonzalez,wsampson@example.com,Odonnellfurt,Alabama,USA,2024-08-26,25,Other
CUST_00849,Danny Campbell,kyle63@example.org,Johnsontown,Georgia,USA,2024-12-30,73,M
CUST_00850,Robert Wilkins,matthew96@example.org,Leefurt,Arkansas,USA,2024-09-06,26,M
CUST_00851,Jessica Ayers,lmadden@example.com,Zacharychester,Iowa,USA,2024-09-14,40,M
CUST_00852,Beth Wilson,ocameron@example.com,West James,Colorado,USA,2023-03-19,55,F
CUST_00853,Mark Watkins,montgomeryamy@example.org,Johnsonberg,New Jersey,USA,2023-01-20,19,M
CUST_00854,Heather Allen,kennethnichols@example.org,Townsendton,Louisiana,USA,2024-05-07,34,M
CUST_00855,Lori Little,rodriguezsara@example.org,East Justinburgh,Colorado,USA,2023-03-06,26,Other
CUST_00856,Isaiah Massey MD,apope@example.org,Chungland,Indiana,USA,2023-03-02,44,Other
CUST_00857,Steve Schultz,lstokes@example.com,East Donnaton,Delaware,USA,2024-06-17,25,Other
CUST_00858,Karen Mendez DDS,aimeescott@example.org,New Anthony,Alaska,USA,2023-09-24,22,F
CUST_00859,Brittany Camacho,roachanthony@example.org,North Jessica,Florida,USA,2024-02-07,46,F
CUST_00860,Curtis Davis,stuart76@example.net,Nielsenview,Idaho,USA,2023-07-27,50,Other
CUST_00861,Stacy Campbell,ygarcia@example.net,Gabrielborough,Washington,USA,2023-06-03,24,F
CUST_00862,Jeremy Carlson,lisa91@example.net,Pattersonshire,Minnesota,USA,2024-01-14,50,M
CUST_00863,Sabrina Cole,rubiojohnny@example.com,Cassandrahaven,Minnesota,USA,2023-10-18,57,M
CUST_00864,Christopher Morris,michaeljones@example.net,Nathanmouth,Delaware,USA,2023-11-06,64,Other
CUST_00865,Adam Murphy,ubradley@example.org,South Justinborough,North Dakota,USA,2023-01-08,51,F
CUST_00866,Donald Franklin,berrydebbie@example.net,Stewartmouth,Illinois,USA,2023-06-18,47,Other
CUST_00867,Johnny Williams,robert17@example.org,Brittanybury,Oregon,USA,2023-06-03,19,M
CUST_00868,Mason Chase,buckjustin@example.com,New Samanthaton,Michigan,USA,2023-01-17,48,F
CUST_00869,John Gallegos,rcummings@example.com,Richardside,Wyoming,USA,2024-05-15,45,Other
CUST_00870,Anthony Evans DVM,hallison@example.com,North Jeffreytown,Florida,USA,2023-09-01,24,F
CUST_00871,Shannon Ramsey MD,leerachel@example.com,Lake Mirandaview,Arizona,USA,2023-03-23,63,F
CUST_00872,Eric Baker,knelson@example.org,Wilsonmouth,Georgia,USA,2023-03-28,22,M
CUST_00873,Sarah Woodard,hbarnett@example.net,New Timothy,New York,USA,2024-08-07,38,Other
CUST_00874,Nicholas Perez,katie15@example.net,Lake Deborah,Indiana,USA,2023-08-06,27,M
CUST_00875,Wesley Brown,santiagotaylor@example.com,South Dan,Indiana,USA,2024-06-23,26,F
CUST_00876,Kelsey Garrison,jeanette28@example.org,East Sabrina,Missouri,USA,2024-09-24,57,Other
CUST_00877,Kayla Deleon,caseyhenderson@example.net,Stephanieshire,Tennessee,USA,2023-12-18,55,Other
CUST_00878,Shawn Mcgee,allenmurray@example.com,South Dorothymouth,Minnesota,USA,2023-03-21,63,F
CUST_00879,Joshua Gomez,edwardshaw@example.net,Brianview,Mississippi,USA,2023-07-26,42,Other
CUST_00880,James Reilly,kellypowell@example.net,Alyssafort,North Dakota,USA,2023-03-17,51,F
CUST_00881,Anthony Wright,robinsonbrian@example.org,Johnside,Connecticut,USA,2023-12-03,47,Other
CUST_00882,Manuel Baldwin,olong@example.net,Tylerburgh,Indiana,USA,2023-08-02,56,F
CUST_00883,Michele Roberts,daviswesley@example.net,Stevensonbury,Hawaii,USA,2023-09-28,24,Other
CUST_00884,Carol Cook,athomas@example.net,Pattersontown,Idaho,USA,2023-09-02,25,Other
CUST_00885,Carolyn Wolf,wheelertara@example.net,South Morganfort,Delaware,USA,2023-07-24,59,Other
CUST_00886,Latoya Mooney,aliciajackson@example.org,North Kevinmouth,New Hampshire,USA,2023-02-05,64,M
CUST_00887,Wanda Scott,dking@example.org,Kevinmouth,North Dakota,USA,2024-01-17,45,F
CUST_00888,Sharon Anthony,rrodriguez@example.net,East Tiffanybury,Texas,USA,2024-08-24,74,M
CUST_00889,Andre Lane,vhoward@example.org,South Danielle,Louisiana,USA,2023-04-21,44,F
CUST_00890,Kimberly Gaines,josephshelton@example.com,Lawrenceview,Maryland,USA,2024-11-12,70,F
CUST_00891,Joseph Cooper,hamiltonspencer@example.com,Danieltown,New York,USA,2023-05-29,43,F
CUST_00892,Julie Hernandez,cindy24@example.com,Calvinport,Alabama,USA,2024-12-21,64,M
CUST_00893,Douglas Watkins,freemanadam@example.com,North Johnstad,Maine,USA,2023-12-19,38,F
CUST_00894,Mary Mack,stephaniereeves@example.org,South Brenda,Colorado,USA,2024-09-01,38,Other
CUST_00895,John Gomez,ghenderson@example.com,Carlaburgh,Oregon,USA,2023-08-14,34,F
CUST_00896,Erica Lane,johnbutler@example.org,Kevinport,Oregon,USA,2023-12-05,27,Other
CUST_00897,Kimberly Bennett,hdavis@example.com,Williamstad,New Jersey,USA,2024-12-21,48,M
CUST_00898,Jason Jenkins,gainesanthony@example.com,Port Donaldport,Kansas,USA,2023-10-03,23,M
CUST_00899,Bethany Daniels,brian62@example.com,South Lindseyhaven,New Jersey,USA,2024-03-26,23,F
CUST_00900,Anthony Gallegos,cookconnor@example.com,Vaughnton,Delaware,USA,2024-10-13,24,Other
CUST_00901,Kayla Love,zacharyhart@example.com,East Patty,South Dakota,USA,2024-07-29,65,F
CUST_00902,Mark Ball,shaffercindy@example.org,North Aaronville,North Dakota,USA,2024-10-23,69,M
CUST_00903,Brian Johnson,hmyers@example.com,Webbburgh,Kansas,USA,2023-03-17,53,M
CUST_00904,Debbie Salazar,nvillarreal@example.org,Thomastown,Idaho,USA,2024-10-15,55,Other
CUST_00905,Mary Jackson,thomasroberts@example.net,New Trevorview,Montana,USA,2023-04-21,53,F
CUST_00906,Ashley Butler,shernandez@example.com,New Pedroshire,Maryland,USA,2023-10-27,60,M
CUST_00907,Stephanie Harvey,odonnellmichael@example.org,Khanmouth,Louisiana,USA,2023-01-27,44,F
CUST_00908,Mrs. Savannah Gordon,rachel86@example.net,East Dianastad,Tennessee,USA,2023-01-08,73,Other
CUST_00909,Julia Trevino,joshuafarmer@example.com,Jonesfort,Missouri,USA,2024-07-12,66,F
CUST_00910,Catherine Erickson,david59@example.net,Breannafurt,California,USA,2024-01-02,73,Other
CUST_00911,Nicholas Hall,portererin@example.com,Port Lindsey,Washington,USA,2023-02-04,21,F
CUST_00912,Steven Thompson,acampos@example.org,New Johnton,West Virginia,USA,2024-09-09,56,F
CUST_00913,James Welch,mcleanmanuel@example.net,Grayshire,Oklahoma,USA,2023-02-26,40,M
CUST_00914,John Shelton,jamesmartin@example.net,North Brandi,South Dakota,USA,2023-06-05,54,Other
CUST_00915,Andrew Taylor,wardricky@example.net,West Jacobhaven,New York,USA,2024-06-03,31,M
CUST_00916,Laura Wells,michael82@example.org,Pattersonfurt,California,USA,2023-05-28,60,F
CUST_00917,Richard Evans,jimenezbrett@example.net,Andrewport,Kentucky,USA,2024-03-18,32,M
CUST_00918,Andrea Savage,charles93@example.net,Reginaldton,Ohio,USA,2023-10-31,40,Other
CUST_00919,Lauren Giles,denise05@example.com,Jameston,Florida,USA,2024-06-25,41,M
CUST_00920,Morgan Glass,youngcharles@example.net,West Tinachester,Rhode Island,USA,2023-06-08,66,F
CUST_00921,Angela Arnold,josephwilliams@example.org,Romerostad,Nevada,USA,2024-07-28,54,M
CUST_00922,Samuel Mata,velazquezanthony@example.org,Flemingtown,Oklahoma,USA,2024-01-06,69,F
CUST_00923,Ralph Dominguez,jmiles@example.org,South Davidstad,Minnesota,USA,2024-01-10,72,Other
CUST_00924,Thomas Allen,chapmanjeremy@example.net,Port Alexisbury,Arkansas,USA,2023-05-31,67,Other
CUST_00925,Jeffrey Campbell,michael34@example.org,Mendozaville,Texas,USA,2023-03-01,57,Other
CUST_00926,Todd Harris,priscilla37@example.net,Shellyside,Maine,USA,2023-03-01,59,Other
CUST_00927,Kelsey Adams,brownrachel@example.net,Ramirezborough,Florida,USA,2024-11-05,19,Other
CUST_00928,Crystal Harmon,davidhardy@example.org,East Hollymouth,Delaware,USA,2024-10-15,60,Other
CUST_00929,Mr. Donald Cruz PhD,brownmelissa@example.com,Smithfurt,Missouri,USA,2023-01-17,35,M
CUST_00930,Daniel Lopez,qpatel@example.com,New Kathryntown,Rhode Island,USA,2023-12-11,29,F
CUST_00931,Tammy Solomon,katherinepeterson@example.net,Glennton,Connecticut,USA,2024-08-09,62,F
CUST_00932,Nathan Gregory,ucoleman@example.net,Franciscofurt,New Jersey,USA,2024-03-05,39,F
CUST_00933,Cynthia Velez MD,christopher38@example.com,Ashleyton,South Carolina,USA,2024-08-02,18,M
CUST_00934,Matthew Patton,martinezashley@example.com,Melaniemouth,New Jersey,USA,2023-08-02,73,M
CUST_00935,John Church,jlittle@example.org,Brownland,Louisiana,USA,2023-01-14,54,Other
CUST_00936,Emily Brown,jonathanbuchanan@example.com,Martinezburgh,Georgia,USA,2024-11-27,43,M
CUST_00937,Amber Wilson,lopezwilliam@example.com,Bobbybury,Arkansas,USA,2024-11-07,27,Other
CUST_00938,Vanessa Smith DVM,amber09@example.org,Danielhaven,New Hampshire,USA,2024-07-09,58,M
CUST_00939,Cynthia Nguyen,maria61@example.net,Liuberg,Alaska,USA,2023-03-29,23,Other
CUST_00940,Heather Hester,thomas49@example.org,West Bradley,Georgia,USA,2023-09-11,51,M
CUST_00941,Ashley Lewis,william89@example.net,Shelbyfurt,Pennsylvania,USA,2024-12-09,42,F
CUST_00942,Brittany Farmer,friedmansusan@example.org,Ryanville,North Dakota,USA,2023-01-26,47,F
CUST_00943,John Warren,mstewart@example.net,Rhondamouth,Kansas,USA,2024-09-11,28,F
CUST_00944,Heidi Bryant,steelesean@example.com,Christopherside,North Carolina,USA,2024-09-12,37,Other
CUST_00945,Martha Jacobs,ohartman@example.net,New John,Nebraska,USA,2023-03-01,38,Other
CUST_00946,Brenda Green,matthew11@example.com,Wagnerberg,Oregon,USA,2024-06-07,56,M
CUST_00947,Patricia Yoder,hsmith@example.com,Kathyfort,West Virginia,USA,2024-01-19,74,M
CUST_00948,Andrew Reynolds,veronicaanderson@example.net,Strongstad,Florida,USA,2023-03-20,27,M
CUST_00949,Dana Carter,phyllis59@example.net,Lake Brandonstad,New Hampshire,USA,2023-11-09,66,Other
CUST_00950,Jerry Davenport,katherine22@example.net,East Paulashire,Pennsylvania,USA,2024-12-08,21,Other
CUST_00951,Jody Flores,williamchapman@example.org,West Trevor,Arkansas,USA,2023-10-15,23,F
CUST_00952,Kelly Romero,ymitchell@example.com,East Bobby,West Virginia,USA,2024-03-14,46,Other
CUST_00953,Christine Stone DDS,cory42@example.org,Joshuamouth,Iowa,USA,2024-11-16,45,F
CUST_00954,Todd Green,middletonelizabeth@example.org,East Andreahaven,Wisconsin,USA,2024-11-18,56,F
CUST_00955,Steven Moyer,adamwall@example.org,Jamesshire,Nevada,USA,2023-05-12,44,F
CUST_00956,Cameron Chavez,moransamantha@example.org,Onealfort,Kentucky,USA,2024-07-22,31,Other
CUST_00957,Wendy Dennis,schmittlinda@example.net,Lake Charles,Hawaii,USA,2023-03-09,25,F
CUST_00958,Jesse Moss,mannleroy@example.org,Garciahaven,Massachusetts,USA,2024-01-29,45,M
CUST_00959,Mary Rich,averycourtney@example.org,New Nicholas,Iowa,USA,2023-05-28,36,Other
CUST_00960,John Washington,jessicacampbell@example.org,New Mercedesborough,Alabama,USA,2024-06-07,61,Other
CUST_00961,Justin Clark,benjaminwatts@example.net,Welchbury,South Dakota,USA,2023-12-04,49,Other
CUST_00962,Mr. Christopher Evans,nancycontreras@example.com,Harperside,New Mexico,USA,2023-09-28,60,F
CUST_00963,Brian Ibarra,robert75@example.org,Wilsonmouth,Massachusetts,USA,2023-08-18,20,M
CUST_00964,Michael Bush,flarsen@example.net,Mcdanieltown,Maine,USA,2024-05-28,43,Other
CUST_00965,Stacy Patton,hartmarcus@example.net,Robertmouth,Nevada,USA,2023-07-28,21,M
CUST_00966,Anthony Washington,matthewcardenas@example.com,Ortizshire,Hawaii,USA,2023-11-06,31,F
CUST_00967,Mario Gould,david80@example.net,Port Nicholasmouth,Minnesota,USA,2024-02-21,31,M
CUST_00968,Amy Williams,michaelgonzalez@example.org,Heathbury,Maine,USA,2024-08-18,66,F
CUST_00969,James Gutierrez,shelbyjohnson@example.org,New Raymondfort,Arizona,USA,2024-09-14,36,F
CUST_00970,Alexander Welch,arthurbrady@example.com,Andersonview,Colorado,USA,2023-05-02,25,M
CUST_00971,Nathan Farmer,vsmith@example.net,North Jill,Montana,USA,2023-03-01,49,Other
CUST_00972,Shannon Glover,bhunt@example.com,Stephenville,Kentucky,USA,2023-05-31,45,M
CUST_00973,Jamie Jordan,tammyhoffman@example.com,Rebeccaside,North Carolina,USA,2024-05-24,26,F
CUST_00974,Willie Luna,kathryn17@example.org,South Kelliemouth,Mississippi,USA,2023-07-09,52,Other
CUST_00975,Maria Cook,davisgary@example.com,North Donald,South Carolina,USA,2024-01-06,32,Other
CUST_00976,Nathan Knight,briansnyder@example.com,Joyberg,Arizona,USA,2024-10-12,53,Other
CUST_00977,Linda Savage,hannah87@example.net,Edwardsbury,Massachusetts,USA,2023-09-07,69,F
CUST_00978,Kayla Trevino,morseronald@example.org,Martineztown,Hawaii,USA,2023-12-25,22,F
CUST_00979,Carol Kim,williamsroger@example.org,Taylorside,Nebraska,USA,2024-02-08,73,Other
CUST_00980,Bruce Forbes,alexandra95@example.net,East Kelly,Utah,USA,2023-11-07,20,F
CUST_00981,Tiffany Watson,thomas35@example.net,East Alice,New Mexico,USA,2023-06-08,19,F
CUST_00982,Christopher Ruiz,collinsjacob@example.net,New Stephenville,Arkansas,USA,2023-01-08,22,F
CUST_00983,Christopher Bell,michaelsmith@example.org,Justinchester,Pennsylvania,USA,2024-04-30,54,F
CUST_00984,Marcus Powell,ann31@example.net,North Jessica,Louisiana,USA,2024-07-20,54,F
CUST_00985,Brian Robles,xrivera@example.net,Tammyfort,Indiana,USA,2023-05-19,63,Other
CUST_00986,David Robinson,douglasalvarez@example.org,Christianton,Florida,USA,2023-05-11,44,F
CUST_00987,Jessica Ruiz,vincent13@example.net,Bennettfurt,Virginia,USA,2024-02-02,25,F
CUST_00988,Ryan Stewart,waremegan@example.org,Jenniferchester,Oklahoma,USA,2024-01-04,19,F
CUST_00989,Richard Jennings MD,lpearson@example.org,Melissastad,Washington,USA,2023-12-10,28,Other
CUST_00990,Justin Cuevas,patrickwhite@example.net,East Scotthaven,Illinois,USA,2023-11-26,47,Other
CUST_00991,Erin Bartlett,wesley09@example.com,Lake Joshuafort,Montana,USA,2023-01-05,41,M
CUST_00992,Michele Hill MD,roysara@example.net,Henryfort,West Virginia,USA,2023-02-04,45,M
CUST_00993,Kimberly Garcia,anthony22@example.org,South Maryville,Arkansas,USA,2024-11-10,33,F
CUST_00994,Amy Davis,tonya39@example.net,West Marymouth,Virginia,USA,2023-12-11,55,F
CUST_00995,Laurie Blackburn,shepardrichard@example.net,North Jameshaven,Georgia,USA,2023-05-12,51,M
CUST_00996,Christopher Williams,haleyortiz@example.net,West Joshuastad,Delaware,USA,2024-07-20,43,F
CUST_00997,Russell Miller,fdavis@example.org,East Lonnietown,Wyoming,USA,2023-09-23,65,F
CUST_00998,Claudia Brooks,wileysherry@example.com,Lake Katelyn,Florida,USA,2023-05-12,32,F
CUST_00999,Michael Thompson,annettegutierrez@example.org,Nicoleburgh,Maine,USA,2023-08-30,67,M
CUST_01000,Deborah Burns,michael87@example.net,North Stephanie,Pennsylvania,USA,2023-07-21,22,Other
CUST_00522,Jaime Walker,drichards@example.com,East Sarah,New Jersey,USA,2023-11-17,48,F
CUST_00738,Michael Cooper,lisa56@example.com,West Morganville,Alabama,USA,2023-11-30,47,F
CUST_00741,Megan Hall,nross@example.org,Ronniefort,Texas,USA,2024-09-19,24,M
CUST_00661,Michael Lucas,lynchadam@example.org,South Angela,Vermont,USA,2023-09-13,35,M
CUST_00412,Michael Hansen,llopez@example.net,Mariomouth,Louisiana,USA,2024-11-29,71,F
